Timestamp, Level, Source, Message
00:33:09.564,INFO,GameLogger,=== Game Session Started ===
00:33:09.787,WARNING,Unity,Minimap: no renderers found for bounds. Check includeLayers.
00:33:12.378,INFO,Unity,nal닿음
00:33:12.624,INFO,Unity,maxJumpVelocity20
00:33:13.360,DEBUG,PlayerCarrying,쿨타임 지났음
00:33:13.361,DEBUG,PlayerCarrying,집기 조작Wood (1) (UnityEngine.BoxCollider2D)
00:33:13.363,INFO,Unity,_focus is null
00:33:14.590,INFO,Unity,maxJumpVelocity19.68504
00:33:16.367,INFO,Unity,maxJumpVelocity19.68504
00:33:18.362,INFO,Unity,maxJumpVelocity19.68504
00:33:20.452,INFO,Unity,maxJumpVelocity19.68504
00:33:23.052,INFO,Unity,maxJumpVelocity20
00:33:23.714,INFO,Unity,nal닿음
00:33:23.758,INFO,Unity,Trigger닿음
00:33:23.852,INFO,Unity,maxJumpVelocity20
00:33:24.701,DEBUG,PlayerCarrying,쿨타임 지났음
00:33:24.702,DEBUG,PlayerCarrying,집기 조작Rag (UnityEngine.BoxCollider2D)
00:33:24.703,INFO,Unity,_focus is null
00:33:24.716,INFO,Unity,더러워짐
00:33:25.400,INFO,Unity,더러워짐
00:33:25.401,INFO,Unity,더러워짐
00:33:25.536,INFO,Unity,더러워짐
00:33:25.538,INFO,Unity,더러워짐
00:33:26.067,INFO,Unity,maxJumpVelocity19.92032
00:33:26.891,INFO,Unity,maxJumpVelocity19.92032
00:33:27.620,INFO,Unity,Collider닿음
00:33:28.094,INFO,Unity,maxJumpVelocity19.92032
00:33:28.781,INFO,Unity,막혔어
00:33:29.789,INFO,Unity,maxJumpVelocity19.92032
00:33:31.152,INFO,Unity,maxJumpVelocity20
00:33:32.045,DEBUG,PlayerCarrying,쿨타임 지났음
00:33:32.046,DEBUG,PlayerCarrying,집기 조작토마토 (UnityEngine.CircleCollider2D)
00:33:32.048,DEBUG,PlayerCarrying,집기 조작Wood (7) (UnityEngine.BoxCollider2D)
00:33:32.048,DEBUG,PlayerCarrying,집기 조작Wood (2) (UnityEngine.BoxCollider2D)
00:33:32.049,INFO,Unity,_focus is null
00:33:33.454,DEBUG,PlayerCarrying,쿨타임 지났음
00:33:33.454,DEBUG,PlayerCarrying,집기 조작Wood (2) (UnityEngine.BoxCollider2D)
00:33:33.455,DEBUG,PlayerCarrying,집기 조작토마토 (UnityEngine.CircleCollider2D)
00:33:33.455,INFO,Unity,_focus is null
00:33:33.979,INFO,Unity,maxJumpVelocity19.92032
00:33:35.036,INFO,Unity,maxJumpVelocity20
00:33:35.184,DEBUG,PlayerCarrying,쿨타임 지났음
00:33:36.337,INFO,Unity,maxJumpVelocity20
00:33:36.746,DEBUG,PlayerCarrying,쿨타임 지났음
00:33:37.193,DEBUG,PlayerCarrying,쿨타임 지났음
00:33:37.194,DEBUG,PlayerCarrying,집기 조작Wood (3) (UnityEngine.BoxCollider2D)
00:33:37.195,DEBUG,PlayerCarrying,집기 조작Wood (9) (UnityEngine.BoxCollider2D)
00:33:37.195,DEBUG,PlayerCarrying,집기 조작Wood (1) (UnityEngine.BoxCollider2D)
00:33:37.197,INFO,Unity,_focus is null
00:33:37.638,INFO,Unity,maxJumpVelocity19.68504
00:33:38.286,DEBUG,PlayerCarrying,쿨타임 지났음
00:33:38.287,DEBUG,PlayerCarrying,집기 조작Wood (3) (UnityEngine.BoxCollider2D)
00:33:38.288,DEBUG,PlayerCarrying,집기 조작Wood (1) (UnityEngine.BoxCollider2D)
00:33:38.288,INFO,Unity,_focus is null
00:33:39.284,DEBUG,PlayerCarrying,쿨타임 지났음
00:33:39.285,DEBUG,PlayerCarrying,집기 조작토마토 (UnityEngine.BoxCollider2D)
00:33:39.286,DEBUG,PlayerCarrying,집기 조작토마토 (UnityEngine.CircleCollider2D)
00:33:39.287,DEBUG,PlayerCarrying,집기 조작Wood (3) (UnityEngine.BoxCollider2D)
00:33:39.287,INFO,Unity,_focus is null
00:33:39.877,INFO,Unity,maxJumpVelocity19.92032
00:33:41.517,INFO,Unity,maxJumpVelocity19.92032
00:33:44.021,INFO,Unity,maxJumpVelocity19.92032
