Timestamp, Level, Source, Message
22:14:12.153,INFO,GameLogger,=== Game Session Started ===
22:14:12.316,WARNING,Unity,Minimap: no renderers found for bounds. Check includeLayers.
22:14:12.330,INFO,Unity,Trigger Entered with: Wall2
22:14:12.330,INFO,Unity,Trigger Entered with: Wall2
22:14:12.330,INFO,Unity,Trigger Entered with: Wall2
22:14:12.331,INFO,Unity,Trigger Entered with: Wall2
22:14:12.331,INFO,Unity,Trigger Entered with: Wall2
22:14:23.283,INFO,Unity,maxJumpVelocity20
22:14:26.620,INFO,Unity,maxJumpVelocity20
22:14:27.278,INFO,Unity,maxJumpVelocity20
22:14:27.914,INFO,Unity,maxJumpVelocity20
22:14:28.506,INFO,Unity,maxJumpVelocity20
22:14:29.265,INFO,Unity,maxJumpVelocity20
22:14:29.847,INFO,Unity,maxJumpVelocity20
22:14:31.518,INFO,Unity,maxJumpVelocity20
22:14:33.154,INFO,Unity,maxJumpVelocity20
22:14:40.014,INFO,Unity,벽 점프
22:14:40.517,INFO,Unity,maxJumpVelocity20
22:14:41.599,INFO,Unity,maxJumpVelocity20
22:14:42.851,INFO,Unity,maxJumpVelocity20
22:14:44.358,INFO,Unity,사다리 코요테 점프
22:14:45.137,INFO,Unity,Trigger Entered with: ===Player===
22:14:46.577,INFO,Unity,Trigger Entered with: ===Player===
22:14:46.597,INFO,Unity,Trigger Exit with: ===Player===
22:14:46.779,INFO,Unity,Trigger Entered with: ===Player===
22:14:46.800,INFO,Unity,Trigger Exit with: ===Player===
22:14:46.978,INFO,Unity,Trigger Entered with: ===Player===
22:14:46.998,INFO,Unity,Trigger Exit with: ===Player===
22:14:47.178,INFO,Unity,Trigger Entered with: ===Player===
22:14:47.197,INFO,Unity,Trigger Exit with: ===Player===
22:14:47.399,INFO,Unity,Trigger Exit with: ===Player===
22:14:47.468,DEBUG,PlayerCarrying,집기 조작WateringCan (UnityEngine.BoxCollider2D)
22:14:47.468,INFO,Unity,_focus is null
22:14:47.470,INFO,Unity,Weight Update =0
22:14:47.470,INFO,Unity,Weight Update2 =2
22:14:47.476,INFO,Unity,No hits detected.
22:14:47.481,INFO,Unity,No hits detected.
22:14:47.485,INFO,Unity,No hits detected.
22:14:47.489,INFO,Unity,No hits detected.
22:14:47.493,INFO,Unity,No hits detected.
22:14:47.497,INFO,Unity,No hits detected.
22:14:47.502,INFO,Unity,No hits detected.
22:14:47.506,INFO,Unity,No hits detected.
22:14:47.510,INFO,Unity,No hits detected.
22:14:47.513,INFO,Unity,No hits detected.
22:14:47.518,INFO,Unity,No hits detected.
22:14:47.522,INFO,Unity,No hits detected.
22:14:47.526,INFO,Unity,No hits detected.
22:14:47.530,INFO,Unity,No hits detected.
22:14:47.534,INFO,Unity,No hits detected.
22:14:47.538,INFO,Unity,No hits detected.
22:14:47.542,INFO,Unity,No hits detected.
22:14:47.546,INFO,Unity,No hits detected.
22:14:47.549,INFO,Unity,No hits detected.
22:14:47.554,INFO,Unity,No hits detected.
22:14:47.559,INFO,Unity,No hits detected.
22:14:47.563,INFO,Unity,No hits detected.
22:14:47.567,INFO,Unity,No hits detected.
22:14:47.572,INFO,Unity,No hits detected.
22:14:47.577,INFO,Unity,No hits detected.
22:14:47.581,INFO,Unity,No hits detected.
22:14:47.585,INFO,Unity,No hits detected.
22:14:47.590,INFO,Unity,No hits detected.
22:14:47.594,INFO,Unity,No hits detected.
22:14:47.599,INFO,Unity,No hits detected.
22:14:47.602,INFO,Unity,No hits detected.
22:14:47.607,INFO,Unity,No hits detected.
22:14:47.610,INFO,Unity,No hits detected.
22:14:47.615,INFO,Unity,No hits detected.
22:14:47.619,INFO,Unity,No hits detected.
22:14:47.623,INFO,Unity,No hits detected.
22:14:47.627,INFO,Unity,No hits detected.
22:14:47.631,INFO,Unity,No hits detected.
22:14:47.635,INFO,Unity,No hits detected.
22:14:47.640,INFO,Unity,No hits detected.
22:14:47.643,INFO,Unity,No hits detected.
