Timestamp, Level, Source, Message
19:02:25.327,INFO,GameLogger,=== Game Session Started ===
19:02:26.468,WARNING,Unity,Minimap: no renderers found for bounds. Check includeLayers.
19:02:26.497,INFO,Unity,Trigger Entered with: 토마토 (3)
19:02:26.497,INFO,Unity,Trigger Entered with: 토마토 (2)
19:02:32.699,DEBUG,PlayerCarrying,집기 조작Box (UnityEngine.BoxCollider2D)
19:02:32.701,INFO,Unity,_focus is null
19:02:32.760,INFO,Unity,indexChamge
19:02:32.760,INFO,Unity,짐 1충돌
19:02:32.760,INFO,Unity,짐 1충돌
19:02:32.765,ERROR,Unity,"ArgumentOutOfRangeException: Index was out of range. Must be non-negative and less than the size of the collection.
Parameter name: index
System.Collections.Generic.List`1[T].get_Item (System.Int32 index) (at <79ca87e32bc54632a9d42d8f2805ee4c>:0)
PlayerCarrying.CarryingDrop () (at Assets/Scripts/Player/PlayerCarrying.cs:260)
PlayerCarrying.Update () (at Assets/Scripts/Player/PlayerCarrying.cs:88)
"
19:02:33.854,DEBUG,PlayerCarrying,집기 조작Box (UnityEngine.BoxCollider2D)
19:02:33.855,INFO,Unity,_focus is null
19:02:35.323,INFO,Unity,indexChamge
19:02:35.323,INFO,Unity,짐 1충돌
19:02:35.324,ERROR,Unity,"ArgumentOutOfRangeException: Index was out of range. Must be non-negative and less than the size of the collection.
Parameter name: index
System.Collections.Generic.List`1[T].get_Item (System.Int32 index) (at <79ca87e32bc54632a9d42d8f2805ee4c>:0)
PlayerCarrying.CarryingDrop () (at Assets/Scripts/Player/PlayerCarrying.cs:260)
PlayerCarrying.Update () (at Assets/Scripts/Player/PlayerCarrying.cs:88)
"
19:02:35.906,INFO,Unity,maxJumpVelocity19.23077
19:02:38.956,INFO,Unity,Trigger Exit with: 토마토 (3)
19:02:38.957,INFO,Unity,Trigger Exit with: 토마토 (2)
