Timestamp, Level, Source, Message
22:34:57.203,INFO,GameLogger,=== Game Session Started ===
22:34:57.384,WARNING,Unity,Minimap: no renderers found for bounds. Check includeLayers.
22:34:57.397,INFO,Unity,Trigger Entered with: Wall2
22:34:57.398,INFO,Unity,Trigger Entered with: Wall2
22:34:57.398,INFO,Unity,Trigger Entered with: Wall2
22:34:57.398,INFO,Unity,Trigger Entered with: Wall2
22:34:57.398,INFO,Unity,Trigger Entered with: Wall2
22:35:05.698,INFO,Unity,maxJumpVelocity20
22:35:06.857,INFO,Unity,maxJumpVelocity20
22:35:08.554,DEBUG,PlayerCarrying,집기 조작Mimic (UnityEngine.BoxCollider2D)
22:35:08.557,DEBUG,PlayerCarrying,집기 조작Mimic (UnityEngine.BoxCollider2D)
22:35:08.558,INFO,Unity,_focus is null
22:35:08.558,INFO,Unity,Weight Update =0
22:35:08.559,INFO,Unity,Weight Update2 =10
22:35:12.137,DEBUG,PlayerCarrying,집기 조작Mimic (UnityEngine.BoxCollider2D)
22:35:12.138,DEBUG,PlayerCarrying,집기 조작Mimic (UnityEngine.BoxCollider2D)
22:35:12.572,INFO,Unity,Weight Update =0
22:35:13.207,INFO,Unity,maxJumpVelocity20
22:35:14.138,INFO,Unity,maxJumpVelocity20
22:35:14.731,INFO,Unity,maxJumpVelocity20
22:35:15.481,INFO,Unity,사다리 점프
22:35:16.239,INFO,Unity,Weight Update =0
22:35:16.799,INFO,Unity,maxJumpVelocity20
22:35:17.754,INFO,Unity,maxJumpVelocity20
22:35:18.136,INFO,Unity,벽 점프
22:35:18.584,INFO,Unity,벽 점프
22:35:19.270,INFO,Unity,maxJumpVelocity20
22:35:19.921,DEBUG,PlayerCarrying,집기 조작Box (UnityEngine.BoxCollider2D)
22:35:19.921,INFO,Unity,_focus is null
22:35:19.921,INFO,Unity,Weight Update =0
22:35:19.923,INFO,Unity,Weight Update2 =10
22:35:20.124,DEBUG,PlayerCarrying,집기 조작Box (UnityEngine.BoxCollider2D)
22:35:22.851,INFO,Unity,Weight Update =0
22:35:23.194,DEBUG,PlayerCarrying,집기 조작Box (UnityEngine.BoxCollider2D)
22:35:23.194,INFO,Unity,_focus is null
22:35:23.195,INFO,Unity,Weight Update =0
22:35:23.195,INFO,Unity,Weight Update2 =10
22:35:23.478,INFO,Unity,Weight Update =0
22:35:23.751,INFO,Unity,Weight Update =0
22:35:24.431,DEBUG,PlayerCarrying,집기 조작Box (UnityEngine.BoxCollider2D)
22:35:24.431,INFO,Unity,_focus is null
22:35:24.432,INFO,Unity,Weight Update =0
22:35:24.432,INFO,Unity,Weight Update2 =10
22:35:26.345,INFO,Unity,Weight Update =0
22:35:26.664,DEBUG,PlayerCarrying,집기 조작Box (UnityEngine.BoxCollider2D)
22:35:26.666,INFO,Unity,_focus is null
22:35:26.667,INFO,Unity,Weight Update =0
22:35:26.668,INFO,Unity,Weight Update2 =10
22:35:27.158,INFO,Unity,Weight Update =0
22:35:31.038,INFO,Unity,maxJumpVelocity20
22:35:31.911,INFO,Unity,사다리 점프
22:35:34.334,INFO,Unity,maxJumpVelocity20
22:35:36.148,INFO,Unity,maxJumpVelocity20
22:35:39.840,INFO,Unity,maxJumpVelocity20
22:35:39.919,DEBUG,PlayerCarrying,집기 조작Mimic (UnityEngine.BoxCollider2D)
22:35:39.919,INFO,Unity,_focus is null
22:35:39.920,INFO,Unity,Weight Update =0
22:35:39.920,INFO,Unity,Weight Update2 =10
22:35:40.314,INFO,Unity,Weight Update =0
22:35:40.911,INFO,Unity,maxJumpVelocity20
22:35:41.021,DEBUG,PlayerCarrying,집기 조작Mimic (UnityEngine.BoxCollider2D)
22:35:41.021,DEBUG,PlayerCarrying,집기 조작Mimic (UnityEngine.BoxCollider2D)
22:35:41.022,INFO,Unity,_focus is null
22:35:41.022,INFO,Unity,Weight Update =0
22:35:41.023,INFO,Unity,Weight Update2 =10
