Timestamp, Level, Source, Message
22:03:08.729,INFO,GameLogger,=== Game Session Started ===
22:03:09.366,WARNING,Unity,Minimap: no renderers found for bounds. Check includeLayers.
22:03:11.922,DEBUG,PlayerCarrying,쿨타임 지났음
22:03:11.925,DEBUG,PlayerCarrying,집기 조작Axe (UnityEngine.BoxCollider2D)
22:03:11.925,INFO,Unity,_focus is null
22:03:12.351,INFO,Unity,maxJumpVelocity19.68504
22:03:13.384,INFO,Unity,Collider닿음
22:03:13.395,INFO,Unity,Collider닿음
22:03:13.432,INFO,Unity,Collider닿음
22:03:13.472,INFO,Unity,Collider닿음
22:03:13.497,INFO,Unity,Collider닿음
22:03:13.510,INFO,Unity,Collider닿음
22:03:13.510,INFO,Unity,maxJumpVelocity20
22:03:13.548,INFO,Unity,Collider닿음
22:03:13.574,INFO,Unity,Collider닿음
22:03:13.610,INFO,Unity,Collider닿음
22:03:14.104,DEBUG,PlayerCarrying,쿨타임 지났음
22:03:14.522,DEBUG,PlayerCarrying,쿨타임 지났음
22:03:14.523,DEBUG,PlayerCarrying,집기 조작box (UnityEngine.BoxCollider2D)
22:03:14.524,DEBUG,PlayerCarrying,집기 조작box (3) (UnityEngine.BoxCollider2D)
22:03:14.524,INFO,Unity,_focus is null
22:03:14.976,INFO,Unity,maxJumpVelocity19.23077
22:03:16.068,DEBUG,PlayerCarrying,쿨타임 지났음
22:03:16.069,DEBUG,PlayerCarrying,집기 조작box (3) (UnityEngine.BoxCollider2D)
22:03:16.069,DEBUG,PlayerCarrying,집기 조작box (4) (UnityEngine.BoxCollider2D)
22:03:16.070,INFO,Unity,_focus is null
22:03:16.320,INFO,Unity,maxJumpVelocity19.23077
